SN name,oid,id,ra,dec,Main identifier,z gal,galdim_majaxis,otype,label,description,otypes,zcmb SN,zhelcmb SN,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra SN,dec SN,biascor
"sn2006nz",1371406,"CAIRNS J005629.20-011334.0",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"CAIRNS J005629.21-011334.0",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"Gaia DR2 2535760030272074240",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"Gaia EDR3 2535760030272074240",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"LEDA   73507",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"SDSS J005629.19-011331.7",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"WINGS J005629.21-011331.5",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"[D80] ACO   119  59",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371406,"[FKG93] 005355.8-012945",14.121676078479998,-1.2254907167700002,"2MASX J00562918-0113319",0.043993768515684276,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"Anon J005629-0113",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"CAIRNS J005629.18-011333.6",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"Gaia DR2 2535760034567826688",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"Gaia EDR3 2535760034568258560",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"LEDA 3577032",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"NFP J005629.2-011336",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"SDSS J005629.20-011336.3",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"SDSS J005629.21-011336.3",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"WINGS J005629.23-011336.2",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"[FKG93] 005355.8-012949",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"[PVK2003] 014.12170 -01.22675",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006nz",1371407,"[TYZ2012] I   7",14.121723913069998,-1.22674644503,"LEDA 3577032",0.03809,0.301,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5.0,10.0,54057.617213,0.10014,0.001427,3.34E-4,8.41E-4,2,14.121691,-1.226708,-4.7E-5
"sn2006mo",1545476,"2MASX J00463871+3619528",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"Gaia DR2 367085911282856320",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"Gaia EDR3 367085911283298944",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"KPG  16b",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"LEDA    2726",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"MCG+06-02-017",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"SDSS J004638.68+361952.8",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"Z 0043.9+3604",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2006mo",1545476,"Z 519-22",11.66117969541,36.33135002700999,"MCG+06-02-017",0.036772,0.673,"GiP","GinPair","Galaxy in Pair of Galaxies","*|G|GiP",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-6.24E-4,8.73E-4,-5.28E-4,3,11.66033,36.33269,-0.011666
"sn2002hu",1598163,"2MASX J02181834+3727513",34.57642097799,37.46442538187999,"MCG+06-06-012",0.03046459151205183,0.353,"G","Galaxy","Galaxy","*|G",0.038086,0.038,0,16.644355,0.138952,0.514933,0.089255,-0.090391,0.021085,10.349466,0.280891,52592.571975,0.090706,2.99E-4,3.84E-4,7.4E-5,3,34.58345,37.46627,-0.011926
"sn2002hu",1598163,"Gaia EDR3 331271175436711040",34.57642097799,37.46442538187999,"MCG+06-06-012",0.03046459151205183,0.353,"G","Galaxy","Galaxy","*|G",0.038086,0.038,0,16.644355,0.138952,0.514933,0.089255,-0.090391,0.021085,10.349466,0.280891,52592.571975,0.090706,2.99E-4,3.84E-4,7.4E-5,3,34.58345,37.46627,-0.011926
"sn2002hu",1598163,"KUG 0215+372",34.57642097799,37.46442538187999,"MCG+06-06-012",0.03046459151205183,0.353,"G","Galaxy","Galaxy","*|G",0.038086,0.038,0,16.644355,0.138952,0.514933,0.089255,-0.090391,0.021085,10.349466,0.280891,52592.571975,0.090706,2.99E-4,3.84E-4,7.4E-5,3,34.58345,37.46627,-0.011926
"sn2002hu",1598163,"LEDA    8796",34.57642097799,37.46442538187999,"MCG+06-06-012",0.03046459151205183,0.353,"G","Galaxy","Galaxy","*|G",0.038086,0.038,0,16.644355,0.138952,0.514933,0.089255,-0.090391,0.021085,10.349466,0.280891,52592.571975,0.090706,2.99E-4,3.84E-4,7.4E-5,3,34.58345,37.46627,-0.011926
"sn2002hu",1598163,"MCG+06-06-012",34.57642097799,37.46442538187999,"MCG+06-06-012",0.03046459151205183,0.353,"G","Galaxy","Galaxy","*|G",0.038086,0.038,0,16.644355,0.138952,0.514933,0.089255,-0.090391,0.021085,10.349466,0.280891,52592.571975,0.090706,2.99E-4,3.84E-4,7.4E-5,3,34.58345,37.46627,-0.011926
"sn1999aw",1775308,"Anon 1101-06",165.40154166666667,-6.108777777777777,"LEDA 5065171",0.04083404879839425,,"G","Galaxy","Galaxy","G",0.039083,0.038,0,16.773853,0.139901,2.021537,0.126933,-0.049334,0.02731,7.256355,0.3,51254.754731,0.194382,2.0E-6,6.76E-4,-3.35E-4,3,165.401542,-6.108778,-0.012166
"sn1999aw",1775308,"Anon J110136-0606",165.40154166666667,-6.108777777777777,"LEDA 5065171",0.04083404879839425,,"G","Galaxy","Galaxy","G",0.039083,0.038,0,16.773853,0.139901,2.021537,0.126933,-0.049334,0.02731,7.256355,0.3,51254.754731,0.194382,2.0E-6,6.76E-4,-3.35E-4,3,165.401542,-6.108778,-0.012166
"sn1999aw",1775308,"LEDA 5065171",165.40154166666667,-6.108777777777777,"LEDA 5065171",0.04083404879839425,,"G","Galaxy","Galaxy","G",0.039083,0.038,0,16.773853,0.139901,2.021537,0.126933,-0.049334,0.02731,7.256355,0.3,51254.754731,0.194382,2.0E-6,6.76E-4,-3.35E-4,3,165.401542,-6.108778,-0.012166
"sn1999aw",1775308,"[GMS99] J110136.37-060631.6",165.40154166666667,-6.108777777777777,"LEDA 5065171",0.04083404879839425,,"G","Galaxy","Galaxy","G",0.039083,0.038,0,16.773853,0.139901,2.021537,0.126933,-0.049334,0.02731,7.256355,0.3,51254.754731,0.194382,2.0E-6,6.76E-4,-3.35E-4,3,165.401542,-6.108778,-0.012166
"sn2001az",343448,"2MASX J16342882+7601470",248.62035251617,76.02971459444,"UGC 10483",0.041557622280294026,0.43,"G","Galaxy","Galaxy","*|G|IR",0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,5.89E-4,7.65E-4,3,248.61448,76.02954,-0.012459
"sn2001az",343448,"Gaia EDR3 1703380666636074112",248.62035251617,76.02971459444,"UGC 10483",0.041557622280294026,0.43,"G","Galaxy","Galaxy","*|G|IR",0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,5.89E-4,7.65E-4,3,248.61448,76.02954,-0.012459
"sn2001az",343448,"IRAS F16360+7607",248.62035251617,76.02971459444,"UGC 10483",0.041557622280294026,0.43,"G","Galaxy","Galaxy","*|G|IR",0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,5.89E-4,7.65E-4,3,248.61448,76.02954,-0.012459
"sn2001az",343448,"LEDA   58525",248.62035251617,76.02971459444,"UGC 10483",0.041557622280294026,0.43,"G","Galaxy","Galaxy","*|G|IR",0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,5.89E-4,7.65E-4,3,248.61448,76.02954,-0.012459
"sn2001az",343448,"SDSS J163428.87+760147.2",248.62035251617,76.02971459444,"UGC 10483",0.041557622280294026,0.43,"G","Galaxy","Galaxy","*|G|IR",0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,5.89E-4,7.65E-4,3,248.61448,76.02954,-0.012459
"sn2001az",343448,"UGC 10483",248.62035251617,76.02971459444,"UGC 10483",0.041557622280294026,0.43,"G","Galaxy","Galaxy","*|G|IR",0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,5.89E-4,7.65E-4,3,248.61448,76.02954,-0.012459
"sn2005lz",1580056,"2MASX J02104861+3459041",32.70258333333332,34.984474999999996,"UGC  1666",0.044340675174690355,0.393,"G","Galaxy","Galaxy","G",0.040689,0.040998,0,17.617164,0.139014,-1.244258,0.12204,0.069449,0.022872,10.961451,0.280891,53736.254196,0.12918,8.04E-4,4.47E-4,-2.5E-5,3,32.7072,34.98273,-0.012569
"sn2005lz",1580056,"LEDA    8334",32.70258333333332,34.984474999999996,"UGC  1666",0.044340675174690355,0.393,"G","Galaxy","Galaxy","G",0.040689,0.040998,0,17.617164,0.139014,-1.244258,0.12204,0.069449,0.022872,10.961451,0.280891,53736.254196,0.12918,8.04E-4,4.47E-4,-2.5E-5,3,32.7072,34.98273,-0.012569
"sn2005lz",1580056,"MCG+06-05-096",32.70258333333332,34.984474999999996,"UGC  1666",0.044340675174690355,0.393,"G","Galaxy","Galaxy","G",0.040689,0.040998,0,17.617164,0.139014,-1.244258,0.12204,0.069449,0.022872,10.961451,0.280891,53736.254196,0.12918,8.04E-4,4.47E-4,-2.5E-5,3,32.7072,34.98273,-0.012569
"sn2005lz",1580056,"NPM1G +34.0050",32.70258333333332,34.984474999999996,"UGC  1666",0.044340675174690355,0.393,"G","Galaxy","Galaxy","G",0.040689,0.040998,0,17.617164,0.139014,-1.244258,0.12204,0.069449,0.022872,10.961451,0.280891,53736.254196,0.12918,8.04E-4,4.47E-4,-2.5E-5,3,32.7072,34.98273,-0.012569
"sn2005lz",1580056,"UGC  1666",32.70258333333332,34.984474999999996,"UGC  1666",0.044340675174690355,0.393,"G","Galaxy","Galaxy","G",0.040689,0.040998,0,17.617164,0.139014,-1.244258,0.12204,0.069449,0.022872,10.961451,0.280891,53736.254196,0.12918,8.04E-4,4.47E-4,-2.5E-5,3,32.7072,34.98273,-0.012569
"sn1992bh",9207786,"LEDA  376039",74.86125,-58.82972222222222,"LEDA  376039",0.04606085877915511,0.55,"G","Galaxy","Galaxy","G",0.041657,0.045,0,17.62515,0.141016,-0.0114,0.152304,0.047159,0.045519,10.542517,0.3,48920.398091,0.432533,-0.00158,0.001291,-0.002043,3,74.862819,-58.830399,-0.012821
"sn1992bl",3338495,"2MASX J23151200-4444120",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"6dFGS gJ231512.0-444412",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"APMBGC 291+072-003",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"ESO 291-11",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"ESO-LV 291-0110",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"Gaia DR2 6529489938018815232",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"Gaia EDR3 6529489938018815232",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"LCRS B231224.9-450032",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"sn1992bl",3338495,"LEDA   70827",348.8000495478,-44.73678855182,"ESO 291-11",0.044,0.513,"G","Galaxy","Galaxy","*|G",0.0424,0.0437,0,17.347518,0.142756,-1.713906,0.088216,-0.045202,0.046268,10.916607,0.280891,48947.27595,0.334726,1.51E-4,0.001425,-5.06E-4,3,348.804529,-44.743263,-0.01302
"SDSS10805",1365215,"2MASX J22594265-0000478",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"Anon J225942-0000",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"Gaia EDR3 2651719787872335360",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"LEDA 1154145",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"NPM1G -00.0607",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"SDSS J225942.66-000048.8",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"SDSS J225942.67-000049.0",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS10805",1365215,"[MDB2005] J225942.61-000049.3",344.9277816152,-0.013542965020000002,"2MASX J22594265-0000478",0.04542,0.203,"G","Galaxy","Galaxy","*|G",0.04413,0.04542,0,17.531728,0.11486,-0.952693,0.402381,0.056678,0.024892,9.998,0.206,53698.687684,0.125472,0.006306,5.94E-4,0.003643,2,-15.072472,-0.01373,-2.35E-4
"SDSS14279",1392368,"2MASX J01135716+0022171",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"Anon J011357+0022",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"CAIRNS J011357.18+002217.1",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
